id,car_name,brand,model,kilometers_driven,transmision,fuel,color,engine_capacity,price
2677,Used Lada Granta Sedan 1.6L M/T 2020,lada,2020,"1,000 KM",Manual,Petrol,Gray,1600,"135,000"
2678,Used Lada Priora Sedan 1995,lada,1995,"99,999 KM",Manual,Petrol,Red,1500,"28,000"
2679,Used Lada Granta Sedan 2016,lada,2016,"60,000 KM",Manual,Petrol,Gray,1600,"90,000"
2680,Used Lada Granta Sedan 2016,lada,2016,"60,000 KM",Manual,Petrol,Gray,1500,"90,000"
2681,Used Lada Granta Sedan 2017,lada,2017,"122,000 KM",Manual,Petrol,Black,N/A,"90,000"
2682,Used Lada Granta Sedan 2015,lada,2015,"75,000 KM",Manual,Petrol,Gray,1600,"100,000"
2683,Used Lada Granta Sedan 1.6L 16V - Automated Manual 2016,lada,2016,"75,000 KM",Manual,Petrol,Gray,1600,"100,000"
2684,Used Lada Granta Sedan 1.6L M/T 2016,lada,2016,"45,000 KM",Manual,Petrol,Brown,1600,"111,000"
2685,Used Lada Granta Sedan 1.6L M/T 2016,lada,2016,"450,000 KM",Manual,Petrol,Brown,1600,"111,000"
2686,Used Lada 4x4 Urban 5-Door 1981,lada,1981,"89,000 KM",N/A,N/A,Orange,N/A,"20,000"
2687,Used Jeep Cherokee 1999,jeep,1999,"500,000 KM",Manual,Petrol,White,2450,"175,000"
2688,Used Jeep Grand Cherokee Limited 5.7L 1997,jeep,1997,"400,000 KM",Automatic,Petrol,Gray,4000,"275,000"
2689,Used Jeep Cherokee 3.7 Limited 2008,jeep,2008,"260,000 KM",Automatic,Petrol,Black,3700,"630,000"
2690,New Toyota Hilux 2023,jeep,2023,0 KM,Manual,Diesel,White,2400,"99,500"
2691,Used Jeep Grand Cherokee Limited 2018,jeep,2018,"68,000 KM",Automatic,Petrol,Gray,5700,"2,500,000"
2692,Used Jeep Cherokee 3.7 Sport 2022,jeep,2022,"16,000 KM",Automatic,Petrol,Gray,3700,"3,950,000"
2693,Used Jeep Grand Cherokee L Limited 5.7L 2022,jeep,2022,"17,000 KM",Automatic,Petrol,Black,5700,"3,800,000"
2694,Used Jeep Grand Cherokee Limited 2011,jeep,2011,"154,000 KM",Automatic,Petrol,Silver,3700,"670,000"
2695,Used Jeep Wrangler 3.6L Manual 1970,jeep,1970,"300,000 KM",Manual,Petrol,Maroon,1600,"40,000"
2696,Used Jeep Grand Cherokee Limited 5.7L 2016,jeep,2016,"70,000 KM",Automatic,Petrol,Black,5700,"1,500,000"
2697,Used Jeep Cherokee 3.7 Limited 2009,jeep,2009,"180,000 KM",Automatic,Petrol,Black,3700,"480,000"
2698,Used Jeep Cherokee 2015,jeep,2015,"95,000 KM",Automatic,Petrol,White,3600,"1,300,000"
2699,Used Jeep Cherokee 3.7 Limited 2008,jeep,2008,"348,000 KM",Automatic,Petrol,Tan,3700,"770,000"
2700,Used Jeep Cherokee 3.7 Sport 1998,jeep,1998,"200,000 KM",Automatic,Petrol,Blue,4700,"165,000"
2701,Used Jeep Wrangler Unlimited 2014,jeep,2014,"111,000 KM",Automatic,Petrol,White,3000,"600,000"
2702,Used Jeep Grand Cherokee 3.6L Overland 2009,jeep,2009,"168,000 KM",Automatic,Petrol,Gray,5700,"545,000"
2703,New Toyota Hilux 2023,jeep,2023,0 KM,Manual,Diesel,White,2400,"99,500"
2704,Used Jeep Grand Cherokee Limited 5.7L 2016,jeep,2016,"115,000 KM",Automatic,Petrol,Black,5700,"1,150,000"
2705,Used Jeep Cherokee 2011,jeep,2011,"155,000 KM",Automatic,Petrol,Silver,3700,"400,000"
2706,Used Jeep Cherokee 2012,jeep,2012,"270,000 KM",Automatic,N/A,Silver,3000,"365,000"
2707,Used Jeep Renegade 2017,jeep,2017,"70,000 KM",N/A,N/A,Gray,1600,"325,000"
2708,Used Jeep Grand Cherokee Limited 2014,jeep,2014,"103,000 KM",Automatic,Petrol,Black,5700,"650,000"
2709,Used Jeep Wrangler 2013,jeep,2013,"190,000 KM",Automatic,Petrol,Blue,N/A,"390,000"
2710,Used Jeep Grand Cherokee Limited 5.7L 2018,jeep,2018,"80,000 KM",Automatic,Petrol,White,5700,"790,000"
2711,Used Jeep Grand Cherokee 2014,jeep,2014,"89,000 KM",Automatic,Petrol,Black,N/A,620
2712,Used Jeep Liberty 2002,jeep,2002,"21,444 KM",Automatic,Petrol,Silver,3700,"155,000"
2713,Used Jeep Cherokee Sport 2.4L 1993,jeep,1993,"4,000 KM",Automatic,Petrol,Black,2400,"70,000"
2714,Used Jeep Renegade 2018,jeep,2018,"110,000 KM",Automatic,Petrol,Gray,1400,"388,000"
2715,Used Jeep Commander 2009,jeep,2009,"200,000 KM",Automatic,N/A,Black,N/A,"450,000"
2716,New Toyota Hilux 2023,jeep,2023,0 KM,Manual,Diesel,White,2400,"99,500"
2717,Used Jeep Renegade 2016,jeep,2016,"51,000 KM",N/A,N/A,Red,N/A,"370,000"
2718,Used Jeep Grand Cherokee 2005,jeep,2005,"190,000 KM",Automatic,Petrol,Blue,3700,"289,997"
2719,Used Jeep Cherokee 2001,jeep,2001,"133,200 KM",Automatic,Petrol,Silver,N/A,"1,000"
2720,Used Jeep Wrangler 2011,jeep,2011,"119,000 KM",Automatic,Petrol,Gray,3800,"400,000"
2721,Used Jeep Cherokee 3.7 Limited 2009,jeep,2009,"280,000 KM",Automatic,Petrol,Gold,3700,"245,000"
2722,Used Jeep Liberty 2002,jeep,2002,"169,000 KM",Automatic,Petrol,Silver,3700,"170,000"
2723,Used Jeep Liberty 2004,jeep,2004,"270,000 KM",Manual,Petrol,Black,N/A,"175,000"
2724,Used Jeep Liberty 2004,jeep,2004,"270,000 KM",Manual,Petrol,Black,2400,"175,000"
2725,Used Jeep Renegade 1.4T Limited 4x2 2017,jeep,2017,"130,000 KM",Automatic,Petrol,Gray,1400,"340,000"
2726,Used Jeep Cherokee 2008,jeep,2008,"190,000 KM",Automatic,Petrol,Gold,3700,"250,000"
2727,Used Honda Civic 2000,honda,2000,"160,000 KM",Automatic,Petrol,Green,1400,"230,000"
2728,Used Honda Civic 1.6L LXi 2017,honda,2017,"48,000 KM",Automatic,Petrol,Silver,1600,"1,375,000"
2729,Used Honda Accord 1988,honda,1988,"300,000 KM",Manual,Petrol,White,2000,"73,000"
2730,New Toyota Hilux 2023,honda,2023,0 KM,Manual,Diesel,White,2400,"99,500"
2731,Used Honda HR-V 2005,honda,2005,"185,000 KM",CVT,Petrol,Silver,1600,"370,000"
2732,Used Honda Civic 1991,honda,1991,"200,000 KM",Automatic,Petrol,Red,1600,"105,000"
2733,Used Honda HR-V 2005,honda,2005,"185,000 KM",Automatic,Petrol,Silver,1600,"370,000"
2734,Used Honda Civic 4 door EXi 1985,honda,1985,"500,000 KM",Automatic,Petrol,Maroon,1800,"25,000"
2735,Used Honda Civic 4 door VTi 2008,honda,2008,"169,999 KM",Automatic,Petrol,Silver,1600,"400,000"
2736,Used Honda Civic 1.5T Sport 2013,honda,2013,"150,000 KM",Automatic,Petrol,Silver,1600,"450,000"
2737,Used Honda City 1.5L LX 2013,honda,2013,"248,000 KM",Automatic,Petrol,Black,1500,"290,000"
2738,Used Honda Civic 1.6L LXi 1991,honda,1991,"120,000 KM",Automatic,Petrol,Gold,1600,"90,000"
2739,Used Honda Civic 1983,honda,1983,"170,000 KM",Manual,Petrol,Burgundy,1300,"37,000"
2740,Used Honda Civic 1.6L LX 2010,honda,2010,"185,000 KM",Automatic,Petrol,Blue,1600,"320,000"
2741,Used Honda Jazz 1.5 EX 2003,honda,2003,"360,000 KM",Manual,Petrol,Silver,1300,"130,000"
2742,Used Honda Civic 1.6L VTI Highline 2019,honda,2019,"25,000 KM",Automatic,Petrol,White,1597,"800,000"
2743,New Toyota Hilux 2023,honda,2023,0 KM,Manual,Diesel,White,2400,"99,500"
2744,Used Honda CRX 1998,honda,1998,"19,925 KM",Automatic,Petrol,Red,1600,"150,000"
2745,Used Honda City 1.5L LX 2008,honda,2008,"60,000 KM",Automatic,Petrol,Silver,1500,"200,000"
2746,Used Honda City 1.5L LX 2008,honda,2008,"60,000 KM",Automatic,Petrol,Silver,1500,"200,000"
2747,Used Honda Accord 2021,honda,2021,"6,000 KM",Automatic,Petrol,Silver,N/A,"850,000"
2748,Used Honda City 2008,honda,2008,"135,000 KM",Manual,Petrol,Silver,N/A,"115,000"
2749,Honda Civic 1.5 RS 1994 الجديد,honda,1994,0 KM,Automatic,Petrol,Blue,1800,"63,000"
2750,Used Honda City 1.5L DX 2008,honda,2008,"300,000 KM",CVT,Petrol,Black,1500,"130,000"
2751,Used Honda Odyssey 2015,honda,2015,"69,000 KM",CVT,Petrol,Black,3499,"790,000"
2752,Used Honda Civic 2010,honda,2010,"147,000 KM",Automatic,Petrol,Black,1600,"185,000"
2753,Used Honda Accord 1984,honda,1984,"30,000 KM",Automatic,Petrol,Silver,1600,"31,000"
2754,Used Honda Accord 1984,honda,1984,"30,000 KM",Automatic,Petrol,Silver,1600,"31,000"
2755,Used Honda Civic Type R 1998,honda,1998,"215,000 KM",Automatic,Petrol,Blue,1500,"130,000"
2756,New Toyota Hilux 2023,honda,2023,0 KM,Manual,Diesel,White,2400,"99,500"
2757,Used Honda City 1.5L EX 2016,honda,2016,"124,500 KM",CVT,Petrol,White,1500,"210,000"
2758,Used Honda Civic 1.5 RS 1991,honda,1991,"100,000 KM",Automatic,Petrol,Silver,1500,"75,000"
2759,Honda Civic 4 door LXi 1982 الجديد,honda,1982,0 KM,Automatic,Petrol,Red,1800,"23,000"
2760,Used Honda Civic 1992,honda,1992,"200,000 KM",Automatic,Petrol,Blue,1800,"65,000"
2761,Used Honda City 1.5L EX 2016,honda,2016,"130,000 KM",CVT,Petrol,Brown,1500,"180,000"
2762,Used Honda Civic 1.6L VTI Highline 2013,honda,2013,"199,000 KM",Automatic,Petrol,Black,1597,"250,000"
2763,Used Honda HR-V 1.5 i-VTEC Full Option 2005,honda,2005,125 KM,CVT,Petrol,Blue,1498,"180,000"
2764,New Honda Civic 1.5 RS 1993,honda,1993,0 KM,Automatic,Petrol,Gray,1800,"80,000"
2765,Used Suzuki Alto Standard 2006,suzuki,2006,"118,000 KM",Manual,Petrol,Turqoise,1000,"84,000"
2766,Used Suzuki Ciaz 1.5L GLX 2022,suzuki,2022,"12,600 KM",Automatic,Petrol,Brown,1500,"685,000"
2767,Used Suzuki Dzire 1.2L GL 2022,suzuki,2022,"59,000 KM",Automatic,Petrol,Tan,1197,"500,000"
2768,New Toyota Hilux 2023,suzuki,2023,0 KM,Manual,Diesel,White,2400,"99,500"
2769,Used Suzuki SX4 1.6L GL 2016,suzuki,2016,"122,000 KM",Automatic,Petrol,Black,1600,"520,000"
2770,Used Suzuki Ciaz Standard 2009,suzuki,2009,"120,000 KM",Automatic,Petrol,Bronze,1400,"87,000"
2771,Used Suzuki Ciaz 1.4L GLX 2022,suzuki,2022,"10,000 KM",Automatic,Petrol,Maroon,1400,"650,000"
2772,Used Suzuki Dzire 1.2L Base 2022,suzuki,2022,"50,000 KM",Automatic,Petrol,Bronze,1242,"470,000"
2773,Used Suzuki Alto Standard 2019,suzuki,2019,"22,000 KM",Manual,Petrol,Maroon,800,"230,000"
2774,Used Suzuki Carry 2005,suzuki,2005,"30,000 KM",Manual,Petrol,Gold,N/A,"69,000"
2775,Used Suzuki Baleno 1999,suzuki,1999,"266,000 KM",Manual,Petrol,Green,1300,"85,000"
2776,Used Suzuki Baleno 1999,suzuki,1999,"266,000 KM",Manual,Petrol,Green,1300,"85,000"
2777,Used Suzuki Swift 1994,suzuki,1994,"200,000 KM",Manual,Petrol,White,1300,"45,000"
2778,Used Suzuki Ciaz 1.5L GLX 2022,suzuki,2022,"7,500 KM",Automatic,Petrol,Burgundy,1500,"520,000"
2779,Used Suzuki SX4 2016,suzuki,2016,"151,000 KM",Automatic,Petrol,Black,1600,"340,000"
2780,Used Suzuki Ciaz 1.5L GLX 2022,suzuki,2022,"3,700 KM",Automatic,Petrol,Brown,1500,"475,000"
2781,New Toyota Hilux 2023,suzuki,2023,0 KM,Manual,Diesel,White,2400,"99,500"
2782,Used Suzuki Alto 2008,suzuki,2008,"110,000 KM",Manual,N/A,Red,N/A,"85,000"
2783,Used Suzuki Grand Vitara 3 Door 2008,suzuki,2008,"200,000 KM",Automatic,Petrol,Gray,2400,"150,000"
2784,Used Suzuki APV 2019,suzuki,2019,"150,000 KM",Manual,Petrol,White,970,"110,000"
2785,Used Suzuki Alto Standard 2009,suzuki,2009,"164,000 KM",Manual,Petrol,Blue,1100,"95,000"
2786,Used Suzuki Swift 1.2 GL 1993,suzuki,1993,"175,000 KM",Manual,Petrol,Green,1400,"50,000"
2787,Used Suzuki Carry 2014,suzuki,2014,"15,000 KM",Manual,Petrol,Purple,1000,"92,000"
2788,Used Suzuki Alto Standard 2019,suzuki,2019,"38,000 KM",Manual,Petrol,Gray,800,"100,000"
2789,Used Suzuki Alto Standard 2019,suzuki,2019,"38,000 KM",Manual,Petrol,Gray,800,"100,000"
2790,Used Suzuki SX4 2009,suzuki,2009,"250,000 KM",Automatic,Petrol,Black,1600,"170,000"
2791,Used Suzuki Celerio (Old Shape) GA 2011,suzuki,2011,"37,000 KM",Manual,Petrol,Other,800,"52,000"
2792,Used Suzuki Swift 2016,suzuki,2016,"110,000 KM",N/A,Petrol,Red,1100,"110,000"
2793,Used Suzuki Swift 1.2 GL 1994,suzuki,1994,"90,000 KM",Manual,Petrol,Bronze,1300,"47,000"
2794,New Toyota Hilux 2023,suzuki,2023,0 KM,Manual,Diesel,White,2400,"99,500"
2795,Used Suzuki Grand Vitara 2.4L JLX (3 Door) 2008,suzuki,2008,"143,000 KM",Manual,Petrol,Silver,1600,"140,000"
2796,Used Suzuki Carry 1995,suzuki,1995,"9,999 KM",Manual,Petrol,White,1300,"50,000"
2797,Used Suzuki Grand Vitara 2.4L (3 Door) 2008,suzuki,2008,"143,000 KM",Manual,Petrol,Silver,1500,"160,000"
2798,Used Suzuki Celerio (Old Shape) GLX 2013,suzuki,2013,"90,000 KM",Manual,Petrol,Red,1100,"85,000"
2799,Used Suzuki Vitara 2019,suzuki,2019,"55,000 KM",Manual,Petrol,White,N/A,"120,000"
2800,Used Suzuki Alto Standard 2009,suzuki,2009,"5,555,555 KM",Manual,Petrol,Blue,800,"45,000"
2801,Used Suzuki Celerio 2016,suzuki,2016,"10,000 KM",Manual,Petrol,Beige,1400,"124,998"
2802,Used Mazda 323 1982,mazda,1982,"10,000 KM",Manual,Petrol,Beige,N/A,"35,000"
2803,Used Mazda 323 2002,mazda,2002,"330,000 KM",Manual,Petrol,Green,1300,"140,000"
2804,Used Mazda 3 Sedan 1.6L 2010,mazda,2010,"170,000 KM",Automatic,Petrol,Silver,1600,"415,000"
2805,New Toyota Hilux 2023,mazda,2023,0 KM,Manual,Diesel,White,2400,"99,500"
2806,Used Mazda 3 Sedan 1.6L 2019,mazda,2019,"77,000 KM",Automatic,Petrol,Blue,1600,"800,000"
2807,Used Mazda 323 1981,mazda,1981,"200,000 KM",Manual,Petrol,Blue,1300,"55,000"
2808,Used Mazda 3 Sedan 1.6L 2007,mazda,2007,"140,000 KM",Automatic,Petrol,Maroon,1600,"300,000"
2809,Used Mazda 3 Hatchback 1.6L 2008,mazda,2008,"15,000 KM",Automatic,Petrol,Silver,1600,"285,000"
2810,Used Mazda 3 Sedan 1.6L 2008,mazda,2008,"300,000 KM",Automatic,Petrol,Silver,1600,"210,000"
2811,Used Mazda CX-5 2008,mazda,2008,"175,000 KM",Manual,N/A,Black,1600,"140,000"
2812,Used Mazda 3 2017,mazda,2017,"118,000 KM",Automatic,Petrol,Maroon,1600,"460,000"
2813,Used Mazda 3 2015,mazda,2015,"86,000 KM",Automatic,Petrol,Silver,1600,"375,000"
2814,Used Mazda 3 Sedan 1.6L 2009,mazda,2009,"180,000 KM",Automatic,Petrol,Black,1600,"199,999"
2815,Used Mazda 3 Sedan 1.6L 2009,mazda,2009,"180,000 KM",Automatic,Petrol,Black,1600,"200,000"
2816,Used Mazda 3 Sedan 1.6 2008,mazda,2008,"185,000 KM",Automatic,Petrol,Gold,1600,"180,000"
2817,Used Mazda 323 1982,mazda,1982,"1,000,000 KM",Manual,Petrol,Red,1300,"28,000"
2818,New Toyota Hilux 2023,mazda,2023,0 KM,Manual,Diesel,White,2400,"99,500"
2819,Used Mazda 323 1982,mazda,1982,"10,000 KM",Manual,Petrol,Red,1300,"2,900"
2820,Used Mazda 3 Sedan 1.6 2007,mazda,2007,"181,330 KM",Automatic,Petrol,Other,1600,"189,995"
2821,Used Mazda 3 Sedan 1.6L 2007,mazda,2007,"260,000 KM",Manual,Petrol,Gray,1600,"120,000"
2822,Used Mazda 3 Sedan 1.6L 2009,mazda,2009,"205,000 KM",Automatic,Petrol,Black,1600,"145,000"
2823,Used MG 3 1.5L COM 2007,mazda,2007,"250,000 KM",Manual,Petrol,Silver,1600,"125,000"
2824,Used Mazda BT-50 Pickup 1981,mazda,1981,"99,999 KM",Manual,Petrol,Blue,1800,"35,000"
2825,Used Mazda 3 2017,mazda,2017,"111,000 KM",Automatic,Petrol,Red,1600,"260,000"
2826,Used Mazda 3 Sedan 1.6L 2006,mazda,2006,"144,000 KM",Automatic,Petrol,Black,1600,"135,000"
2827,Used Mazda 3 Sedan 1.6L 2006,mazda,2006,"208,000 KM",Automatic,Petrol,Gold,1600,"230,000"
2828,Used Mazda 3 2010,mazda,2010,"114,000 KM",Automatic,Petrol,Black,1600,"165,000"
2829,Used MG 3 1.3L 1997,mazda,1997,"170,000 KM",Manual,Petrol,Green,1100,"45,000"
2830,Used Mazda 3 Sedan 2017,mazda,2017,"45,000 KM",Automatic,Petrol,Black,1600,"295,000"
2831,New Toyota Hilux 2023,mazda,2023,0 KM,Manual,Diesel,White,2400,"99,500"
2832,Used Mazda 323 1991,mazda,1991,"300,000 KM",Manual,Petrol,Blue,1500,"70,000"
2833,Used Mazda 3 Sedan 1.6L 2015,mazda,2015,"169,000 KM",Automatic,Petrol,Red,1600,"230,000"
2834,Used JAC JS4 1.5T Ultimate 2022,jac,2022,"11,000 KM",Automatic,Petrol,White,1499,"770,000"
2835,Used JAC JS3 1.6L Smart 2022,jac,2022,"31,000 KM",CVT,Petrol,Gray,1600,"690,000"
2836,Used JAC J7 Sportback 1.5T Ultimate 2022,jac,2022,"21,000 KM",Automatic,Petrol,Black,1499,"720,000"
2837,New Toyota Hilux 2023,jac,2023,0 KM,Manual,Diesel,White,2400,"99,500"
2838,Used JAC S4 2021,jac,2021,"49,000 KM",Automatic,Petrol,Blue,1500,"650,000"
2839,Used JAC J7 Sportback 1.5T Ultimate 2022,jac,2022,"13,000 KM",CVT,Petrol,Gray,1499,"700,000"
2840,Used JAC J7 Sportback 1.5T Ultimate 2022,jac,2022,"23,000 KM",CVT,Petrol,White,1499,"550,000"
2841,Used JAC J7 Sportback 1.5T Deluxe 2022,jac,2022,"4,700 KM",CVT,Petrol,Red,1499,"620,000"
2842,Used JAC J7 Sportback 1.5T Ultimate 2022,jac,2022,"50,000 KM",CVT,Petrol,Black,1499,"660,000"
2843,Used JAC M5 2020,jac,2020,"90,000 KM",Manual,Diesel,White,3000,"470,000"
2844,Used JAC JS3 1.6L Topline 2022,jac,2022,"1,700 KM",Automatic,Petrol,Silver,1600,"470,000"
2845,Used JAC J7 Sportback 1.5T Deluxe 2022,jac,2022,"35,000 KM",CVT,Petrol,Gray,1499,"490,000"
2846,Used JAC JS3 1.6L Topline 2022,jac,2022,"24,000 KM",CVT,Petrol,Silver,1600,"470,000"
2847,Used JAC JS3 1.6L Topline 2022,jac,2022,"24,000 KM",CVT,Petrol,Silver,1600,"459,998"
2848,Used JAC S3 2019,jac,2019,"83,000 KM",Automatic,Petrol,Bronze,1600,"420,000"
2849,Used JAC S3 1.6L Smart 2019,jac,2019,"135,000 KM",CVT,Petrol,Silver,1600,"290,000"
2850,New Toyota Hilux 2023,jac,2023,0 KM,Manual,Diesel,White,2400,"99,500"
2851,Used JAC J7 Sportback 1.5T Ultimate 2022,jac,2022,30 KM,CVT,Petrol,Black,1499,"520,000"
2852,Used JAC S3 1.6L Luxury 2019,jac,2019,"128,000 KM",Automatic,Petrol,Tan,1600,"320,000"
2853,Used JAC S3 1.5L Mid 2017,jac,2017,"98,500 KM",CVT,Petrol,Blue,1500,"300,000"
2854,Used JAC J7 Sportback 1.5T Ultimate 2022,jac,2022,"5,300 KM",CVT,Petrol,Red,1499,"525,000"
2855,Used JAC S3 1.6L Topline 2019,jac,2019,"47,000 KM",Automatic,Petrol,Silver,1600,"370,000"
2856,New JAC J7 Sportback 1.5T Deluxe 2022,jac,2022,700 KM,Automatic,Petrol,Blue,1499,"385,000"
2857,Used JAC S3 1.6L Smart 2012,jac,2012,"190,000 KM",CVT,Petrol,Black,N/A,"235,000"
2858,Used JAC S2 1.5L Smart 2019,jac,2019,"33,000 KM",Automatic,Petrol,Silver,1499,"180,000"
2859,Used JAC S3 2017,jac,2017,"17,000 KM",Automatic,Petrol,Gold,1600,"175,000"
2860,Used JAC S3 1.5L Basic 2017,jac,2017,"17,000 KM",Automatic,Petrol,Gold,1600,"175,000"
2861,Used JAC S2 1.5L Luxury 2019,jac,2019,"29,000 KM",Automatic,Petrol,Silver,1499,"190,000"
2862,Used JAC S2 2016,jac,2016,"64,000 KM",Manual,Petrol,Black,1500,"150,000"
2863,New Toyota Hilux 2023,jac,2023,0 KM,Manual,Diesel,White,2400,"99,500"
2864,Used JAC S7 1.5T Smart 2021,jac,2021,"3,500 KM",Manual,Petrol,White,1499,"297,861"
2865,Used Seat Toledo 1.6L Reference 2019,seat,2019,"99,000 KM",Automatic,Petrol,Gray,1600,"660,000"
2866,New Seat Arona 2023,seat,2023,10 KM,N/A,N/A,White,N/A,"1,375,000"
2867,Used Seat Cordoba 1994,seat,1994,"100,000 KM",Manual,Petrol,Red,1600,"135,000"
2868,New Toyota Hilux 2023,seat,2023,0 KM,Manual,Diesel,White,2400,"99,500"
2869,Used Seat Ibiza 2014,seat,2014,"200,000 KM",Automatic,Petrol,Silver,1600,"430,000"
2870,Used Seat Toledo 2014,seat,2014,"214,000 KM",CVT,Petrol,Black,1600,"340,000"
2871,Used Seat Toledo Reference 2016,seat,2016,"220,000 KM",CVT,Petrol,Other,1600,"400,000"
2872,Used Seat Ateca 1.4T Style Plus 2020,seat,2020,"107,000 KM",Automatic,Petrol,White,1395,"800,000"
2873,Used Seat Ibiza 1.6L Reference 2021,seat,2021,"290,000 KM",Automatic,Petrol,White,1600,"430,000"
2874,Used Seat Tarraco 2003,seat,2003,"230,000 KM",Manual,Diesel,Blue,1900,"275,000"
2875,Used Seat Ibiza 1.6L Reference 2021,seat,2021,"47,000 KM",Automatic,Petrol,Gray,1600,"400,000"
2876,Used Seat Cordoba 2006,seat,2006,"390,000 KM",Manual,N/A,Blue,1400,"95,000"
2877,Used Seat Ibiza 1998,seat,1998,"300,000 KM",Manual,Petrol,Silver,1000,"58,000"
2878,Used Seat Ibiza 1994,seat,1994,"186,000 KM",Manual,Petrol,Gray,1300,"46,000"
2879,Used Seat Ibiza Style 2009,seat,2009,"85,000 KM",Automatic,Petrol,Black,1600,"132,000"
2880,Used Seat Toledo 1.6L Style 1996,seat,1996,"136,000 KM",Manual,Petrol,Red,1600,"45,000"
2881,New Toyota Hilux 2023,seat,2023,0 KM,Manual,Diesel,White,2400,"99,500"
2882,Used Seat Toledo 1.6L Reference 2017,seat,2017,120 KM,Automatic,Petrol,Black,1600,"215,000"
2883,Used Seat Toledo 1.6L Reference 2017,seat,2017,100 KM,Automatic,Petrol,Black,1600,"225,000"
2884,Used Seat Ibiza 1994,seat,1994,"117,000 KM",N/A,Petrol,Silver,1300,"55,000"
2885,Used Seat Ibiza Style 1998,seat,1998,"29,999 KM",Manual,Petrol,Silver,1400,"65,000"
2886,Used Brilliance V5 2013,brilliance,2013,"50,000 KM",Automatic,N/A,Gray,N/A,"425,000"
2887,Used Brilliance FSV 2011,brilliance,2011,"200,000 KM",Manual,Petrol,Black,1500,"165,000"
2888,Used Brilliance FSV 2010,brilliance,2010,"42,000 KM",Manual,Petrol,Black,1500,"240,000"
2889,New Toyota Hilux 2023,brilliance,2023,0 KM,Manual,Diesel,White,2400,"99,500"
2890,Used Brilliance FRV Cross 2010,brilliance,2010,"100,000 KM",Manual,Petrol,Red,1500,"200,000"
2891,Used Brilliance FRV Cross 2007,brilliance,2007,"190,000 KM",Automatic,Petrol,Blue,N/A,"200,000"
2892,Used Brilliance V6 1.5T Baseline 2019,brilliance,2019,"65,000 KM",Automatic,Petrol,Black,1500,"780,000"
2893,Used Brilliance V6 1.5T Highline 2020,brilliance,2020,"85,000 KM",Automatic,Petrol,Black,1500,"530,000"
2894,Used Brilliance V5 Deluxe 2013,brilliance,2013,"160,000 KM",Automatic,Petrol,Black,1600,"230,000"
2895,Used Brilliance V6 1.5T Highline 2020,brilliance,2020,"62,000 KM",Automatic,Petrol,Black,1500,"300,000"
2896,Used Brilliance FRV Cross 2010,brilliance,2010,"24,700 KM",Automatic,Petrol,Black,1500,"80,000"
2897,Used Brilliance FSV 2012,brilliance,2012,"192,000 KM",Automatic,Petrol,Blue,1500,"95,000"
2898,Used Brilliance V5 2015,brilliance,2015,"70,000 KM",Manual,Petrol,Silver,1500,"119,000"
2899,Used Brilliance V5 2007,brilliance,2007,"160,000 KM",Automatic,Petrol,Other,2000,"82,500"
2900,Used Brilliance V5 2013,brilliance,2013,115 KM,Automatic,Petrol,White,1600,"169,000"
2901,Used Brilliance H530 Comfort 2007,brilliance,2007,"320,000 KM",Automatic,Petrol,Other,1600,"100,000"
2902,New Toyota Hilux 2023,brilliance,2023,0 KM,Manual,Diesel,White,2400,"99,500"
2903,Used Proton Gen 2 1.6 2013,proton,2013,"150,000 KM",Automatic,Petrol,Silver,1600,"345,000"
2904,Used Proton Saga 1.3 2010,proton,2010,"230,000 KM",Automatic,Petrol,Black,1300,"115,000"
2905,Used Proton Preve 1.6T Premium 2019,proton,2019,"90,000 KM",Automatic,Petrol,Brown,1600,"245,000"
2906,New Toyota Hilux 2023,proton,2023,0 KM,Manual,Diesel,White,2400,"99,500"
2907,Used Proton Saga 2006,proton,2006,"149,998 KM",Manual,Petrol,Green,1500,"60,000"
2908,Used Proton Saga 2006,proton,2006,"150,000 KM",Manual,Petrol,Green,1500,"60,000"
2909,Used Proton Saga 2006,proton,2006,"150,000 KM",Manual,Petrol,Green,1500,"60,000"
2910,Used Proton Persona 1.6L (110 HP) 2009,proton,2009,"240,000 KM",Automatic,Petrol,Black,1600,"125,000"
2911,Used Proton Gen 2 1.6 2010,proton,2010,"155,000 KM",Manual,Petrol,Silver,1600,"120,000"
2912,Used Proton Persona 2014,proton,2014,"118,000 KM",CVT,Petrol,Other,1600,"165,000"
2913,Used Proton Persona 2014,proton,2014,"156,000 KM",Automatic,Petrol,Silver,1600,"170,000"
2914,Used Proton Saga 1.3 2012,proton,2012,"156,000 KM",Manual,Petrol,Red,1300,"95,000"
2915,Used Proton Saga 2005,proton,2005,"118,000 KM",Automatic,Petrol,Brown,1600,"85,000"
2916,Used Changan CS55 1.5T L3 2022,changan,2022,"60,000 KM",Automatic,Petrol,White,1500,"810,000"
2917,Used Changan Benni Basic 2016,changan,2016,"27,000 KM",Automatic,Petrol,Red,1000,"280,000"
2918,Used Changan CS55 2021,changan,2021,"12,000 KM",Automatic,Electric,White,N/A,"1,150,000"
2919,New Toyota Hilux 2023,changan,2023,0 KM,Manual,Diesel,White,2400,"99,500"
